bin_name,completeness,contamination,group,coding_density,contig_N50,average_gene_length,genome_size,GC_content,total_coding_sequences,classification,fastani_reference,fastani_reference_radius,fastani_taxonomy,fastani_ani,fastani_af,closest_placement_reference,closest_placement_radius,closest_placement_taxonomy,closest_placement_ani,closest_placement_af,pplacer_taxonomy,classification_method,note,"other_related_references(genome_id,species_name,radius,ANI,AF)",msa_percent,translation_table,red_value,warnings
old_originals_METABAT__238-contigs,96.58,2.05,1_good_quality,0.839,50971,331.4150473,4746059,0.57,4014,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfopila;s__,N/A,N/A,N/A,N/A,N/A,GCF_900143695.1,95,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfopila;s__Desulfopila aestuarii,77.26,0.191,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfopila;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,"GCF_005116655.2, s__Desulfopila sp005116655, 95.0, 77.05, 0.045; GCF_005116675.2, s__Desulfopila sp005116675, 95.0, 76.6, 0.073; GCF_010646885.1, s__Desulfopila sp010646885, 95.0, 76.51, 0.059",92.2,11,0.95362,N/A
Birg_Half_DAS_BirgitHalves_maxbin.116,97.08,2.09,1_good_quality,0.889,109375,322.6918958,3047668,0.32,2801,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__;g__;s__,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__;g__;s__,taxonomic novelty determined using RED,classification based on placement in class-level tree,N/A,94.8,11,0.68845,N/A
Tuerk_Half_DAS_TuerkHalves_bin.363,97.46,2.18,1_good_quality,0.867,96063,335.677518,5307799,0.69,4577,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__GCA-002748415;g__;s__,N/A,N/A,N/A,N/A,N/A,GCA_002748415.1,95,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__GCA-002748415;g__GCA-002748415;s__GCA-002748415 sp002748415,77.36,0.196,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__GCA-002748415;g__;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,N/A,94.42,11,0.7633,N/A
old_originals_METABAT__358-contigs,93.73,2.23,1_good_quality,0.906,52450,319.5034826,2123149,0.4,2010,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__,taxonomic classification fully defined by topology,classification based on placement in class-level tree,N/A,89.24,11,0.53371,N/A
Birg_Half_DAS_BirgitHalves_bin.89,90.3,2.23,1_good_quality,0.923,24573,303.4623263,1345357,0.31,1367,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__,taxonomic novelty determined using RED,classification based on placement in class-level tree,N/A,86.08,11,0.77874,N/A
crabs_bin.266,98.42,2.27,1_good_quality,0.899,36828,350.2599458,2581534,0.4,2212,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__,taxonomic novelty determined using RED,classification based on placement in class-level tree,N/A,95.73,11,0.7441,N/A
old_originals_METABAT__361-contigs,96.53,2.31,1_good_quality,0.888,53131,317.3169782,4122444,0.61,3852,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__,N/A,N/A,N/A,N/A,N/A,GCF_003696285.1,95,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A nitrititolerans,93.14,0.83,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,"GCF_013522825.1, s__Pseudomonas_A stutzeri_AK, 95.0, 84.91, 0.642; GCF_002890915.1, s__Pseudomonas_A stutzeri_AF, 95.0, 83.12, 0.654; GCF_015070855.1, s__Pseudomonas_A lopnurensis, 95.0, 82.99, 0.649; GCA_002331645.1, s__Pseudomonas_A stutzeri_T, 95.0, 82.87, 0.648; GCF_000263395.1, s__Pseudomonas_A stutzeri_C, 95.0, 82.79, 0.597; GCF_000756775.1, s__Pseudomonas_A saudiphocaensis, 95.0, 82.61, 0.629; GCA_002345575.1, s__Pseudomonas_A stutzeri_S, 95.0, 82.46, 0.579; GCF_004331835.1, s__Pseudomonas_A sp004331835, 95.0, 82.42, 0.607; GCF_000219605.1, s__Pseudomonas_A stutzeri, 95.0, 82.35, 0.629; GCF_907163115.1, s__Pseudomonas_A stutzeri_AL, 95.0, 82.31, 0.623; GCF_005844005.1, s__Pseudomonas_A sp000765155, 95.0, 82.26, 0.605; GCF_003205815.1, s__Pseudomonas_A sp003205815, 95.0, 82.14, 0.639; GCF_000341615.1, s__Pseudomonas_A stutzeri_G, 95.0, 82.08, 0.627; GCF_000327065.1, s__Pseudomonas_A stutzeri_AE, 95.0, 82.01, 0.607; GCF_003696315.1, s__Pseudomonas_A songnenensis, 95.0, 81.99, 0.594; GCF_900114065.1, s__Pseudomonas_A kunmingensis, 97.08, 81.98, 0.607; GCF_000495915.1, s__Pseudomonas_A chloritidismutans, 96.9847, 81.98, 0.604; GCA_007713455.1, s__Pseudomonas_A sp007713455, 97.0636, 81.95, 0.611; GCF_000307775.2, s__Pseudomonas_A stutzeri_B, 95.0, 81.95, 0.62; GCF_014764705.1, s__Pseudomonas_A sp002692525, 97.0332, 81.94, 0.611; GCF_000935215.1, s__Pseudomonas_A stutzeri_AD, 96.8359, 81.93, 0.602; GCF_002929225.1, s__Pseudomonas_A stutzeri_U, 97.0711, 81.84, 0.626; GCF_000661915.1, s__Pseudomonas_A stutzeri_A, 95.0, 81.84, 0.6; GCF_013409135.1, s__Pseudomonas_A kunmingensis_A, 97.08, 81.83, 0.633; GCA_002339675.1, s__Pseudomonas_A stutzeri_O, 95.0, 81.82, 0.598; GCF_003935375.1, s__Pseudomonas_A xanthomarina_A, 97.0614, 81.8, 0.623; GCF_018138085.1, s__Pseudomonas_A stutzeri_AI, 95.0, 81.66, 0.597; GCF_015291885.1, s__Pseudomonas_A stutzeri_AC, 95.0, 81.62, 0.573; GCF_019090095.1, s__Pseudomonas_A stutzeri_AN, 95.0, 81.62, 0.614; GCF_000818015.1, s__Pseudomonas_A balearica, 95.0, 81.46, 0.578; GCF_002890795.1, s__Pseudomonas_A stutzeri_AA, 95.0, 81.31, 0.581; GCA_019056435.1, s__Pseudomonas_A stutzeri_AM, 95.0, 81.2, 0.568; GCF_000235745.1, s__Pseudomonas_A stutzeri_H, 95.0, 81.15, 0.533; GCF_000952685.1, s__Pseudomonas_A stutzeri_E, 95.0, 81.14, 0.578; GCF_009789555.1, s__Pseudomonas_A stutzeri_R, 95.0, 81.14, 0.566; GCF_003325755.1, s__Pseudomonas_A sp003325755, 95.0, 81.12, 0.583; GCF_013620795.1, s__Pseudomonas_A sp013620795, 95.0, 81.09, 0.548; GCF_000590475.1, s__Pseudomonas_A stutzeri_D, 95.0, 81.08, 0.539; GCF_002909485.1, s__Pseudomonas_A stutzeri_AH, 95.0, 81.04, 0.584; GCA_003527165.1, s__Pseudomonas_A sp003527165, 95.0, 80.96, 0.558; GCA_002387205.1, s__Pseudomonas_A stutzeri_N, 95.0, 80.93, 0.54; GCA_003488145.1, s__Pseudomonas_A sp003488145, 96.7169, 80.91, 0.552; GCA_002452485.1, s__Pseudomonas_A stutzeri_P, 95.0, 80.78, 0.502; GCF_900129835.1, s__Pseudomonas_A xanthomarina, 95.0, 80.73, 0.549; GCF_002890895.1, s__Pseudomonas_A stutzeri_AB, 95.0, 80.69, 0.538; GCA_004010935.1, s__Pseudomonas_A sp004010935, 95.0, 80.63, 0.553; GCA_002476945.1, s__Pseudomonas_A stutzeri_Q, 95.0, 80.54, 0.529; GCF_003696365.1, s__Pseudomonas_A zhaodongensis, 95.0, 80.29, 0.494",86.5,11,0.99553,Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Tuerk_Half_DAS_TuerkHalves_bin.288,92.52,2.37,1_good_quality,0.933,20184,308.7869955,3977315,0.7,4014,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Desertimonas;s__,N/A,N/A,N/A,N/A,N/A,GCF_003426815.1,95,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Desertimonas;s__Desertimonas flava,77.87,0.421,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Desertimonas;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,N/A,85.23,11,0.87696,N/A
old_originals_METABAT__235-contigs,100,2.49,1_good_quality,0.913,64139,321.8099902,4311116,0.66,4084,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Denitromonas;s__,N/A,N/A,N/A,N/A,N/A,GCA_008501585.1,95,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Denitromonas;s__Denitromonas sp008501585,90.85,0.813,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Denitromonas;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,"GCF_018524365.1, s__Denitromonas sp018524365, 95.0, 87.44, 0.766; GCF_007625155.1, s__Denitromonas halophilus_A, 95.0, 86.09, 0.768; GCF_007625205.1, s__Denitromonas halophilus, 95.0, 85.99, 0.779; GCF_010983895.1, s__Denitromonas sp010983895, 95.0, 81.31, 0.548; GCA_017309585.1, s__Denitromonas sp017309585, 95.0, 79.6, 0.413",76.71,11,0.98556,Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Birg_Half_DAS_BirgitHalves_bin.61,97.15,2.5,1_good_quality,0.912,10428,295.5942068,3586985,0.67,3694,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pikeienuella;s__,N/A,N/A,N/A,N/A,N/A,GCF_011044155.1,95,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pikeienuella;s__Pikeienuella piscinae,81.06,0.609,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pikeienuella;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,N/A,79.63,11,0.94153,Genome not assigned to closest species as it falls outside its pre-defined ANI radius
old_originals_METABAT__332-contigs,94.25,2.51,1_good_quality,0.897,67715,338.1676413,4055402,0.37,3591,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__,ANI,classification based on placement in class-level tree,"GCF_000426485.1, s__Dysgonomonas capnocytophagoides, 95.0, 80.47, 0.084; GCF_000213555.1, s__Dysgonomonas gadei, 95.0, 80.05, 0.257; GCA_900079725.1, s__Dysgonomonas sp900079725, 95.0, 78.77, 0.223; GCA_002409595.1, s__Dysgonomonas sp002409595, 95.0, 78.63, 0.233; GCF_004569505.1, s__Dysgonomonas sp900079735, 95.0, 78.58, 0.188; GCF_014196915.1, s__Dysgonomonas hofstadii, 95.0, 78.54, 0.197; GCA_002482385.1, s__Dysgonomonas sp002482385, 95.0, 78.34, 0.204; GCF_000213575.1, s__Dysgonomonas mossii, 95.0, 78.33, 0.186; GCF_001261735.1, s__Dysgonomonas sp001261735, 95.0, 78.32, 0.197; GCF_010501055.1, s__Dysgonomonas sp010501055, 95.0, 77.99, 0.142; GCF_900343125.1, s__Dysgonomonas sp900343125, 95.0, 77.88, 0.197; GCF_900128985.1, s__Dysgonomonas macrotermitis, 95.0, 77.68, 0.07; GCF_016652235.1, s__Dysgonomonas sp016652235, 95.0, 77.34, 0.187; GCF_010501075.1, s__Dysgonomonas sp010501075, 95.0, 77.3, 0.065; GCF_000711235.1, s__Dysgonomonas sp000711235, 95.0, 77.3, 0.197; GCF_010501105.1, s__Dysgonomonas sp010501105, 95.0, 77.27, 0.133; GCA_900556485.1, s__Dysgonomonas sp900556485, 95.0, 77.17, 0.169; GCF_010501095.1, s__Dysgonomonas sp010501095, 95.0, 77.03, 0.067; GCF_010501065.1, s__Dysgonomonas sp010501065, 95.0, 76.92, 0.07; GCF_011039205.1, s__Dysgonomonas sp011039205, 95.0, 76.76, 0.133; GCF_900240225.1, s__Dysgonomonas massiliensis, 95.0, 76.54, 0.068; GCF_001261715.1, s__Dysgonomonas sp001261715, 95.0, 76.48, 0.066; GCF_011299555.1, s__Dysgonomonas sp011299555, 95.0, 76.38, 0.07; GCF_003201355.1, s__Dysgonomonas alginatilytica, 95.0, 76.33, 0.068; GCA_003523545.1, s__Dysgonomonas sp003523545, 95.0, 76.05, 0.053",85.46,11,0.94936,N/A
crabs_nocov.24_sub,92.99,2.52,1_good_quality,0.87,21213,312.3081532,4128835,0.57,3839,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Halodesulfovibrio;s__,N/A,N/A,N/A,N/A,N/A,GCF_013340285.1,95,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Halodesulfovibrio;s__Halodesulfovibrio subterraneus91.35,0.918,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Halodesulfovibrio;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,"GCA_003252375.1, s__Halodesulfovibrio sp003252375, 95.0, 81.05, 0.595; GCF_013340305.1, s__Halodesulfovibrio psychrotolerans, 95.0, 79.64, 0.49; GCF_001672295.1, s__Halodesulfovibrio spirochaetisodalis, 95.0, 76.85, 0.077; GCA_015482765.1, s__Halodesulfovibrio sp015482765, 95.0, 76.74, 0.05; GCF_900129975.1, s__Halodesulfovibrio marinisediminis, 95.0, 76.67, 0.06; GCF_009914765.1, s__Halodesulfovibrio sp009914765, 95.0, 76.66, 0.054; GCF_000384815.1, s__Halodesulfovibrio aestuarii, 95.0, 76.61, 0.075",92.75,11,0.98487,Genome not assigned to closest species as it falls outside its pre-defined ANI radius,
Tuerk_Half_DAS_TuerkHalves_bin.121_sub,96.25,2.53,1_good_quality,0.911,20774,304.2797619,2854989,0.68,2856,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Brevilactibacter;s__,N/A,N/A,N/A,N/A,N/A,GCA_014858005.1,95,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Brevilactibacter;s__Brevilactibacter sp014858005,78.23,0.33,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Brevilactibacter;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,"GCF_017569205.1, s__Brevilactibacter sp014164685, 95.0, 78.18, 0.328; GCF_004324755.1, s__Brevilactibacter sinopodophylli, 95.0, 77.89, 0.319; GCF_011393335.1, s__Brevilactibacter coleopterorum, 95.0, 77.84, 0.331; GCA_012838755.1, s__Brevilactibacter sp012838755, 95.0, 77.75, 0.298; GCA_016711325.1, s__Brevilactibacter sp016711325, 95.0, 77.66, 0.279; GCF_004126535.1, s__Brevilactibacter flavus, 95.0, 77.61, 0.225",74.58,11,0.95549,N/A
Tuerk_Half_DAS_TuerkHalves_bin.100,97.73,2.58,1_good_quality,0.909,55137,283.5767327,2639509,0.33,2828,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Anaerorhabdus;s__,N/A,N/A,N/A,N/A,N/A,GCF_900167375.1,95,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Anaerorhabdus;s__Anaerorhabdus furcosa,79.85,0.395,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Anaerorhabdus;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,N/A,91.78,11,0.94024,N/A
Birg_nocov.35,97.36,2.62,1_good_quality,0.89,17112,308.9140212,4717750,0.53,4536,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella algae,GCF_009183365.2,95,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella algae,98.38,0.946,GCF_009183365.2,95,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella algae,98.38,0.946,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__,taxonomic classification defined by topology and ANI,topological placement and ANI have congruent species assignments,"GCF_002836945.1, s__Shewanella chilikensis, 95.7827, 94.4, 0.83; GCF_002836975.1, s__Shewanella indica, 95.7827, 94.1, 0.844; GCF_002777975.1, s__Shewanella carassii, 95.0, 93.69, 0.853; GCF_017354985.1, s__Shewanella sp017354985, 95.0, 79.08, 0.318; GCF_003957745.1, s__Shewanella khirikhana, 95.0, 78.73, 0.309; GCF_018596335.1, s__Shewanella sp018596335, 95.0, 78.6, 0.28; GCF_016834455.1, s__Shewanella litorisediminis, 95.0, 78.54, 0.287; GCF_000015245.1, s__Shewanella amazonensis, 95.0, 78.5, 0.277; GCF_012911865.1, s__Shewanella sp012911865, 95.0, 78.41, 0.281; GCF_003353085.1, s__Shewanella corallii, 95.0, 78.39, 0.22; GCF_000203935.1, s__Shewanella sp000203935, 95.0, 78.35, 0.21; GCF_017354945.1, s__Shewanella sp017354945, 95.0, 78.32, 0.139; GCF_002216875.1, s__Shewanella bicestrii, 95.0, 78.3, 0.207; GCF_000485795.1, s__Shewanella decolorationis, 95.0, 78.3, 0.199; GCF_006494715.1, s__Shewanella sp006494715, 95.0, 78.22, 0.101; GCF_000217915.1, s__Shewanella sp000217915, 95.0, 78.22, 0.168; GCF_019209865.1, s__Shewanella sp019209865, 95.0, 78.18, 0.115; GCF_014647135.1, s__Shewanella xiamenensis, 95.0, 78.13, 0.192; GCF_011765625.1, s__Shewanella aestuarii_A, 95.0, 78.13, 0.075; GCF_018223345.1, s__Shewanella sp018223345, 95.0, 78.13, 0.163; GCF_000014665.1, s__Shewanella sp000014665, 95.0, 78.13, 0.216; GCF_000753795.1, s__Shewanella mangrovi, 95.0, 78.11, 0.149; GCF_000614975.1, s__Shewanella marina, 95.0, 78.11, 0.07; GCF_000016065.1, s__Shewanella loihica, 95.0, 78.1, 0.289; GCF_018394335.1, s__Shewanella dokdonensis, 95.0, 78.1, 0.17; GCF_014641855.1, s__Shewanella inventionis, 95.0, 78.09, 0.087; GCF_016406305.1, s__Shewanella putrefaciens_C, 95.0, 78.05, 0.189; GCF_000832025.1, s__Shewanella sp000832025, 95.0, 78.04, 0.266; GCF_002966515.1, s__Shewanella sp002966515, 95.0, 78.0, 0.176; GCF_900156405.1, s__Shewanella morhuae, 95.0, 77.95, 0.135; GCF_014648315.1, s__Shewanella ulleungensis, 95.0, 77.95, 0.081; GCF_010092445.1, s__Shewanella sp002836315, 95.0, 77.94, 0.081; GCF_014164505.1, s__Shewanella sp014164505, 95.0, 77.94, 0.072; GCF_018221465.1, s__Shewanella intestini, 95.0, 77.92, 0.068; GCF_016406325.1, s__Shewanella putrefaciens, 95.0, 77.92, 0.153; GCF_002838165.1, s__Shewanella sp002838165, 95.0, 77.92, 0.181; GCF_009831655.1, s__Shewanella insulae, 95.0, 77.92, 0.273; GCF_014647215.1, s__Shewanella aestuarii, 95.0, 77.86, 0.086; GCA_002783505.1, s__Shewanella sp002783505, 95.0, 77.86, 0.182; GCF_014648295.1, s__Shewanella saliphila, 95.1181, 77.86, 0.086; GCF_000146165.2, s__Shewanella oneidensis, 95.0, 77.83, 0.186; GCF_003797885.1, s__Shewanella vesiculosa, 95.0, 77.83, 0.081; GCF_000013765.1, s__Shewanella denitrificans, 95.0, 77.82, 0.108; GCF_014651955.1, s__Shewanella fodinae, 95.0, 77.81, 0.177; GCF_009828585.1, s__Shewanella litoralis, 95.0, 77.78, 0.089; GCF_014647855.1, s__Shewanella gelidii, 95.0, 77.78, 0.082; GCF_013248905.1, s__Shewanella sp013248905, 95.0, 77.77, 0.06; GCF_900456975.1, s__Shewanella baltica, 95.0, 77.77, 0.186; GCF_003797125.1, s__Shewanella frigidimarina, 95.0, 77.76, 0.086; GCF_006385555.1, s__Shewanella polaris, 95.0, 77.75, 0.077; GCF_002215585.1, s__Shewanella marisflavi, 95.0, 77.71, 0.236; GCF_004295345.1, s__Shewanella maritima, 95.0, 77.71, 0.085; GCF_002075795.1, s__Shewanella japonica, 95.0, 77.69, 0.075; GCF_007567505.1, s__Shewanella donghaensis, 95.0, 77.68, 0.067; GCF_003855155.1, s__Shewanella sp002836275, 95.0, 77.68, 0.083; GCF_014648035.1, s__Shewanella algicola, 95.1181, 77.67, 0.088; GCF_003855395.1, s__Shewanella livingstonensis, 95.0, 77.62, 0.087; GCF_000518805.1, s__Shewanella waksmanii, 95.0, 77.61, 0.101; GCF_014163735.1, s__Shewanella sp014163735, 95.0, 77.56, 0.103; GCF_002873615.1, s__Shewanella sp002873615, 95.0, 77.48, 0.074; GCF_003966265.1, s__Shewanella atlantica, 95.0, 77.46, 0.137; GCF_000019525.1, s__Shewanella woodyi, 95.0, 77.45, 0.106; GCF_002873135.1, s__Shewanella sp002873135, 95.0, 77.44, 0.081; GCF_001957135.1, s__Shewanella sp001957135, 95.0, 77.42, 0.085; GCF_001957125.1, s__Shewanella sp001957125, 95.0, 77.41, 0.101; GCF_009663145.1, s__Shewanella sp009663145, 95.0, 77.38, 0.072; GCF_007004545.2, s__Shewanella sp007004545, 95.0, 77.37, 0.104; GCF_002005305.1, s__Shewanella psychrophila, 95.0, 77.36, 0.104; GCF_000518605.1, s__Shewanella fidelis, 95.0, 77.33, 0.1; GCF_000014885.1, s__Shewanella piezotolerans, 95.0, 77.32, 0.093; GCF_000091325.1, s__Shewanella violacea, 95.0, 77.32, 0.117; GCF_000018285.1, s__Shewanella pealeana, 95.0, 77.31, 0.125; GCF_000518705.1, s__Shewanella colwelliana, 95.0, 77.31, 0.131; GCF_016765635.1, s__Shewanella schlegeliana, 95.0, 77.31, 0.123; GCF_003966225.1, s__Shewanella canadensis, 95.0, 77.27, 0.138; GCF_002836205.1, s__Shewanella sp002836205, 95.0, 77.25, 0.086; GCF_000018025.1, s__Shewanella sediminis, 95.0, 77.23, 0.136; GCF_016757755.1, s__Shewanella sp016757755, 95.0, 77.21, 0.094; GCF_007197555.1, s__Shewanella sp007197555, 95.0, 77.17, 0.128; GCF_003605125.1, s__Shewanella algidipiscicola, 95.0, 77.14, 0.153; GCF_000019185.1, s__Shewanella halifaxensis, 95.0, 77.06, 0.122; GCA_013214165.1, s__Shewanella sp013214165, 95.0, 77.06, 0.125; GCF_007197645.1, s__Shewanella hanedai, 95.0, 77.05, 0.094; GCF_015069875.1, s__Shewanella benthica, 95.0, 77.05, 0.101; GCF_000172075.1, s__Shewanella benthica_A, 95.0, 76.72, 0.114",82.33,11,N/A,N/A
